trade_id,day,contract,direction,entry_event_timestamp,entry_fill_timestamp,exit_event_timestamp,exit_fill_timestamp,exit_fill_time_basis,entry_fill,exit_fill,quantity,gross,costs,net,exit_reason
A-delay2-0486,2024-04-19,MNQM24,-1,2024-04-19T10:02:00-04:00,2024-04-19T10:01:00-04:00,2024-04-19T16:00:00-04:00,2024-04-19T16:00:00-04:00,session_close_proxy,17459.5,17182.25,1,554.5,2.24,552.26,EOD_CLOSE_PROXY
A-delay2-0487,2024-04-23,MNQM24,1,2024-04-23T10:02:00-04:00,2024-04-23T10:01:00-04:00,2024-04-23T16:00:00-04:00,2024-04-23T16:00:00-04:00,session_close_proxy,17495.25,17608.0,1,225.5,2.24,223.26,EOD_CLOSE_PROXY
A-delay2-0488,2024-04-26,MNQM24,1,2024-04-26T10:02:00-04:00,2024-04-26T10:01:00-04:00,2024-04-26T16:00:00-04:00,2024-04-26T16:00:00-04:00,session_close_proxy,17794.5,17839.25,1,89.5,2.24,87.26,EOD_CLOSE_PROXY
A-delay2-0489,2024-04-30,MNQM24,-1,2024-04-30T13:02:00-04:00,2024-04-30T13:01:00-04:00,2024-04-30T16:00:00-04:00,2024-04-30T16:00:00-04:00,session_close_proxy,17694.25,17564.25,1,260.0,2.24,257.76,EOD_CLOSE_PROXY
A-delay2-0490,2024-05-01,MNQM24,1,2024-05-01T15:02:00-04:00,2024-05-01T15:01:00-04:00,2024-05-01T15:53:00-04:00,,intrabar_unknown_within_event_minute,17775.75,17501.0,1,-549.5,2.24,-551.74,CAT_STOP
A-delay2-0491,2024-05-10,MNQM24,1,2024-05-10T10:02:00-04:00,2024-05-10T10:01:00-04:00,2024-05-10T16:00:00-04:00,2024-05-10T16:00:00-04:00,session_close_proxy,18307.75,18254.0,1,-107.5,2.24,-109.74,EOD_CLOSE_PROXY
A-delay2-0492,2024-05-14,MNQM24,1,2024-05-14T10:32:00-04:00,2024-05-14T10:31:00-04:00,2024-05-14T16:00:00-04:00,2024-05-14T16:00:00-04:00,session_close_proxy,18369.5,18411.25,1,83.5,2.24,81.26,EOD_CLOSE_PROXY
A-delay2-0493,2024-05-15,MNQM24,1,2024-05-15T11:02:00-04:00,2024-05-15T11:01:00-04:00,2024-05-15T16:00:00-04:00,2024-05-15T16:00:00-04:00,session_close_proxy,18580.75,18693.25,1,225.0,2.24,222.76,EOD_CLOSE_PROXY
A-delay2-0494,2024-05-16,MNQM24,1,2024-05-16T11:02:00-04:00,2024-05-16T11:01:00-04:00,2024-05-16T16:00:00-04:00,2024-05-16T16:00:00-04:00,session_close_proxy,18753.25,18650.75,1,-205.0,2.24,-207.24,EOD_CLOSE_PROXY
A-delay2-0495,2024-05-17,MNQM24,-1,2024-05-17T14:32:00-04:00,2024-05-17T14:31:00-04:00,2024-05-17T16:00:00-04:00,2024-05-17T16:00:00-04:00,session_close_proxy,18580.25,18638.5,1,-116.5,2.24,-118.74,EOD_CLOSE_PROXY
A-delay2-0496,2024-05-20,MNQM24,1,2024-05-20T10:02:00-04:00,2024-05-20T10:01:00-04:00,2024-05-20T16:00:00-04:00,2024-05-20T16:00:00-04:00,session_close_proxy,18743.0,18766.25,1,46.5,2.24,44.26,EOD_CLOSE_PROXY
A-delay2-0497,2024-05-22,MNQM24,-1,2024-05-22T14:32:00-04:00,2024-05-22T14:31:00-04:00,2024-05-22T16:00:00-04:00,2024-05-22T16:00:00-04:00,session_close_proxy,18705.0,18793.75,1,-177.5,2.24,-179.74,EOD_CLOSE_PROXY
A-delay2-0498,2024-05-23,MNQM24,-1,2024-05-23T14:02:00-04:00,2024-05-23T14:01:00-04:00,2024-05-23T16:00:00-04:00,2024-05-23T16:00:00-04:00,session_close_proxy,18713.75,18696.5,1,34.5,2.24,32.26,EOD_CLOSE_PROXY
A-delay2-0499,2024-05-24,MNQM24,1,2024-05-24T10:32:00-04:00,2024-05-24T10:31:00-04:00,2024-05-24T16:00:00-04:00,2024-05-24T16:00:00-04:00,session_close_proxy,18831.0,18874.0,1,86.0,2.24,83.76,EOD_CLOSE_PROXY
A-delay2-0500,2024-05-30,MNQM24,-1,2024-05-30T11:02:00-04:00,2024-05-30T11:01:00-04:00,2024-05-30T16:00:00-04:00,2024-05-30T16:00:00-04:00,session_close_proxy,18654.25,18604.25,1,100.0,2.24,97.76,EOD_CLOSE_PROXY
A-delay2-0501,2024-05-31,MNQM24,-1,2024-05-31T10:02:00-04:00,2024-05-31T10:01:00-04:00,2024-05-31T16:00:00-04:00,2024-05-31T16:00:00-04:00,session_close_proxy,18518.5,18598.75,1,-160.5,2.24,-162.74,EOD_CLOSE_PROXY
A-delay2-0502,2024-06-03,MNQM24,-1,2024-06-03T12:32:00-04:00,2024-06-03T12:31:00-04:00,2024-06-03T16:00:00-04:00,2024-06-03T16:00:00-04:00,session_close_proxy,18513.5,18652.5,1,-278.0,2.24,-280.24,EOD_CLOSE_PROXY
A-delay2-0503,2024-06-05,MNQM24,1,2024-06-05T11:32:00-04:00,2024-06-05T11:31:00-04:00,2024-06-05T16:00:00-04:00,2024-06-05T16:00:00-04:00,session_close_proxy,18967.5,19077.0,1,219.0,2.24,216.76,EOD_CLOSE_PROXY
A-delay2-0504,2024-06-06,MNQM24,-1,2024-06-06T10:02:00-04:00,2024-06-06T10:01:00-04:00,2024-06-06T16:00:00-04:00,2024-06-06T16:00:00-04:00,session_close_proxy,19047.75,19065.5,1,-35.5,2.24,-37.74,EOD_CLOSE_PROXY
A-delay2-0505,2024-06-12,MNQM24,1,2024-06-12T10:02:00-04:00,2024-06-12T10:01:00-04:00,2024-06-12T16:00:00-04:00,2024-06-12T16:00:00-04:00,session_close_proxy,19490.0,19491.75,1,3.5,2.24,1.2599999999999998,EOD_CLOSE_PROXY
A-delay2-0506,2024-06-14,MNQM24,1,2024-06-14T10:02:00-04:00,2024-06-14T10:01:00-04:00,2024-06-14T16:00:00-04:00,2024-06-14T16:00:00-04:00,session_close_proxy,19613.5,19687.25,1,147.5,2.24,145.26,EOD_CLOSE_PROXY
A-delay2-0507,2024-06-17,MNQM24,1,2024-06-17T12:32:00-04:00,2024-06-17T12:31:00-04:00,2024-06-17T16:00:00-04:00,2024-06-17T16:00:00-04:00,session_close_proxy,19813.25,19925.5,1,224.5,2.24,222.26,EOD_CLOSE_PROXY
A-delay2-0508,2024-06-24,MNQU24,-1,2024-06-24T13:32:00-04:00,2024-06-24T13:31:00-04:00,2024-06-24T16:00:00-04:00,2024-06-24T16:00:00-04:00,session_close_proxy,19810.25,19745.0,1,130.5,2.24,128.26,EOD_CLOSE_PROXY
A-delay2-0509,2024-06-25,MNQU24,1,2024-06-25T10:32:00-04:00,2024-06-25T10:31:00-04:00,2024-06-25T16:00:00-04:00,2024-06-25T16:00:00-04:00,session_close_proxy,19872.0,19966.75,1,189.5,2.24,187.26,EOD_CLOSE_PROXY
A-delay2-0510,2024-06-27,MNQU24,1,2024-06-27T10:02:00-04:00,2024-06-27T10:01:00-04:00,2024-06-27T16:00:00-04:00,2024-06-27T16:00:00-04:00,session_close_proxy,20070.25,20047.75,1,-45.0,2.24,-47.24,EOD_CLOSE_PROXY
A-delay2-0511,2024-06-28,MNQU24,1,2024-06-28T10:02:00-04:00,2024-06-28T10:01:00-04:00,2024-06-28T16:00:00-04:00,2024-06-28T16:00:00-04:00,session_close_proxy,20168.0,19932.5,1,-471.0,2.24,-473.24,EOD_CLOSE_PROXY
A-delay2-0512,2024-07-01,MNQU24,-1,2024-07-01T10:02:00-04:00,2024-07-01T10:01:00-04:00,2024-07-01T16:00:00-04:00,2024-07-01T16:00:00-04:00,session_close_proxy,19913.75,20049.0,1,-270.5,2.24,-272.74,EOD_CLOSE_PROXY
A-delay2-0513,2024-07-02,MNQU24,1,2024-07-02T11:02:00-04:00,2024-07-02T11:01:00-04:00,2024-07-02T16:00:00-04:00,2024-07-02T16:00:00-04:00,session_close_proxy,20113.0,20256.25,1,286.5,2.24,284.26,EOD_CLOSE_PROXY
A-delay2-0514,2024-07-10,MNQU24,1,2024-07-10T13:02:00-04:00,2024-07-10T13:01:00-04:00,2024-07-10T16:00:00-04:00,2024-07-10T16:00:00-04:00,session_close_proxy,20845.75,20894.0,1,96.5,2.24,94.26,EOD_CLOSE_PROXY
A-delay2-0515,2024-07-11,MNQU24,-1,2024-07-11T10:32:00-04:00,2024-07-11T10:31:00-04:00,2024-07-11T16:00:00-04:00,2024-07-11T16:00:00-04:00,session_close_proxy,20720.5,20429.5,1,582.0,2.24,579.76,EOD_CLOSE_PROXY
A-delay2-0516,2024-07-12,MNQU24,1,2024-07-12T10:02:00-04:00,2024-07-12T10:01:00-04:00,2024-07-12T16:00:00-04:00,2024-07-12T16:00:00-04:00,session_close_proxy,20569.25,20540.25,1,-58.0,2.24,-60.24,EOD_CLOSE_PROXY
A-delay2-0517,2024-07-15,MNQU24,1,2024-07-15T10:32:00-04:00,2024-07-15T10:31:00-04:00,2024-07-15T16:00:00-04:00,2024-07-15T16:00:00-04:00,session_close_proxy,20693.25,20593.5,1,-199.5,2.24,-201.74,EOD_CLOSE_PROXY
A-delay2-0518,2024-07-16,MNQU24,-1,2024-07-16T10:32:00-04:00,2024-07-16T10:31:00-04:00,2024-07-16T16:00:00-04:00,2024-07-16T16:00:00-04:00,session_close_proxy,20534.0,20599.5,1,-131.0,2.24,-133.24,EOD_CLOSE_PROXY
A-delay2-0519,2024-07-17,MNQU24,-1,2024-07-17T10:02:00-04:00,2024-07-17T10:01:00-04:00,2024-07-17T16:00:00-04:00,2024-07-17T16:00:00-04:00,session_close_proxy,20179.5,19992.5,1,374.0,2.24,371.76,EOD_CLOSE_PROXY
A-delay2-0520,2024-07-18,MNQU24,-1,2024-07-18T11:32:00-04:00,2024-07-18T11:31:00-04:00,2024-07-18T16:00:00-04:00,2024-07-18T16:00:00-04:00,session_close_proxy,19832.5,19891.5,1,-118.0,2.24,-120.24,EOD_CLOSE_PROXY
A-delay2-0521,2024-07-19,MNQU24,-1,2024-07-19T11:32:00-04:00,2024-07-19T11:31:00-04:00,2024-07-19T16:00:00-04:00,2024-07-19T16:00:00-04:00,session_close_proxy,19742.75,19712.75,1,60.0,2.24,57.76,EOD_CLOSE_PROXY
A-delay2-0522,2024-07-24,MNQU24,-1,2024-07-24T10:02:00-04:00,2024-07-24T10:01:00-04:00,2024-07-24T16:00:00-04:00,2024-07-24T16:00:00-04:00,session_close_proxy,19502.75,19204.75,1,596.0,2.24,593.76,EOD_CLOSE_PROXY
A-delay2-0523,2024-07-25,MNQU24,-1,2024-07-25T10:02:00-04:00,2024-07-25T10:01:00-04:00,2024-07-25T12:15:00-04:00,,intrabar_unknown_within_event_minute,19007.0,19281.75,1,-549.5,2.24,-551.74,CAT_STOP
A-delay2-0524,2024-07-29,MNQU24,1,2024-07-29T10:02:00-04:00,2024-07-29T10:01:00-04:00,2024-07-29T16:00:00-04:00,2024-07-29T16:00:00-04:00,session_close_proxy,19376.0,19209.0,1,-334.0,2.24,-336.24,EOD_CLOSE_PROXY
A-delay2-0525,2024-07-30,MNQU24,-1,2024-07-30T11:02:00-04:00,2024-07-30T11:01:00-04:00,2024-07-30T16:00:00-04:00,2024-07-30T16:00:00-04:00,session_close_proxy,19090.75,18939.25,1,303.0,2.24,300.76,EOD_CLOSE_PROXY
A-delay2-0526,2024-07-31,MNQU24,1,2024-07-31T15:02:00-04:00,2024-07-31T15:01:00-04:00,2024-07-31T16:00:00-04:00,2024-07-31T16:00:00-04:00,session_close_proxy,19557.75,19496.0,1,-123.5,2.24,-125.74,EOD_CLOSE_PROXY
A-delay2-0527,2024-08-01,MNQU24,1,2024-08-01T10:02:00-04:00,2024-08-01T10:01:00-04:00,2024-08-01T10:44:00-04:00,,intrabar_unknown_within_event_minute,19627.75,19390.5,1,-474.5,2.24,-476.74,CAT_STOP
A-delay2-0528,2024-08-01,MNQU24,-1,2024-08-01T11:02:00-04:00,2024-08-01T11:01:00-04:00,2024-08-01T16:00:00-04:00,2024-08-01T16:00:00-04:00,session_close_proxy,19322.5,19028.0,1,589.0,2.24,586.76,EOD_CLOSE_PROXY
A-delay2-0529,2024-08-02,MNQU24,-1,2024-08-02T10:02:00-04:00,2024-08-02T10:01:00-04:00,2024-08-02T16:00:00-04:00,2024-08-02T16:00:00-04:00,session_close_proxy,18584.25,18561.25,1,46.0,2.24,43.76,EOD_CLOSE_PROXY
A-delay2-0530,2024-08-06,MNQU24,1,2024-08-06T11:02:00-04:00,2024-08-06T11:01:00-04:00,2024-08-06T16:00:00-04:00,2024-08-06T16:00:00-04:00,session_close_proxy,18306.5,18171.0,1,-271.0,2.24,-273.24,EOD_CLOSE_PROXY
A-delay2-0531,2024-08-08,MNQU24,1,2024-08-08T10:32:00-04:00,2024-08-08T10:31:00-04:00,2024-08-08T16:00:00-04:00,2024-08-08T16:00:00-04:00,session_close_proxy,18386.25,18519.0,1,265.5,2.24,263.26,EOD_CLOSE_PROXY
A-delay2-0532,2024-08-13,MNQU24,1,2024-08-13T13:02:00-04:00,2024-08-13T13:01:00-04:00,2024-08-13T16:00:00-04:00,2024-08-13T16:00:00-04:00,session_close_proxy,19071.0,19101.25,1,60.5,2.24,58.26,EOD_CLOSE_PROXY
A-delay2-0533,2024-08-15,MNQU24,1,2024-08-15T10:02:00-04:00,2024-08-15T10:01:00-04:00,2024-08-15T16:00:00-04:00,2024-08-15T16:00:00-04:00,session_close_proxy,19455.25,19587.25,1,264.0,2.24,261.76,EOD_CLOSE_PROXY
A-delay2-0534,2024-08-22,MNQU24,-1,2024-08-22T12:02:00-04:00,2024-08-22T12:01:00-04:00,2024-08-22T16:00:00-04:00,2024-08-22T16:00:00-04:00,session_close_proxy,19707.25,19584.75,1,245.0,2.24,242.76,EOD_CLOSE_PROXY
A-delay2-0535,2024-08-23,MNQU24,1,2024-08-23T10:32:00-04:00,2024-08-23T10:31:00-04:00,2024-08-23T10:52:00-04:00,,intrabar_unknown_within_event_minute,19884.5,19632.25,1,-504.5,2.24,-506.74,CAT_STOP
A-delay2-0536,2024-08-26,MNQU24,-1,2024-08-26T10:32:00-04:00,2024-08-26T10:31:00-04:00,2024-08-26T16:00:00-04:00,2024-08-26T16:00:00-04:00,session_close_proxy,19614.25,19593.25,1,42.0,2.24,39.76,EOD_CLOSE_PROXY
A-delay2-0537,2024-08-28,MNQU24,-1,2024-08-28T10:02:00-04:00,2024-08-28T10:01:00-04:00,2024-08-28T16:00:00-04:00,2024-08-28T16:00:00-04:00,session_close_proxy,19539.75,19421.5,1,236.5,2.24,234.26,EOD_CLOSE_PROXY
A-delay2-0538,2024-08-29,MNQU24,1,2024-08-29T10:02:00-04:00,2024-08-29T10:01:00-04:00,2024-08-29T14:44:00-04:00,,intrabar_unknown_within_event_minute,19665.25,19394.0,1,-542.5,2.24,-544.74,CAT_STOP
A-delay2-0539,2024-09-05,MNQU24,1,2024-09-05T10:02:00-04:00,2024-09-05T10:01:00-04:00,2024-09-05T16:00:00-04:00,2024-09-05T16:00:00-04:00,session_close_proxy,19094.25,18975.25,1,-238.0,2.24,-240.24,EOD_CLOSE_PROXY
A-delay2-0540,2024-09-06,MNQU24,-1,2024-09-06T10:02:00-04:00,2024-09-06T10:01:00-04:00,2024-09-06T16:00:00-04:00,2024-09-06T16:00:00-04:00,session_close_proxy,18731.5,18458.25,1,546.5,2.24,544.26,EOD_CLOSE_PROXY
A-delay2-0541,2024-09-11,MNQU24,-1,2024-09-11T10:32:00-04:00,2024-09-11T10:31:00-04:00,2024-09-11T12:21:00-04:00,,intrabar_unknown_within_event_minute,18624.0,18905.25,1,-562.5,2.24,-564.74,CAT_STOP
A-delay2-0542,2024-09-11,MNQU24,1,2024-09-11T14:32:00-04:00,2024-09-11T14:31:00-04:00,2024-09-11T16:00:00-04:00,2024-09-11T16:00:00-04:00,session_close_proxy,19131.25,19255.25,1,248.0,2.24,245.76,EOD_CLOSE_PROXY
A-delay2-0543,2024-09-12,MNQU24,1,2024-09-12T13:32:00-04:00,2024-09-12T13:31:00-04:00,2024-09-12T16:00:00-04:00,2024-09-12T16:00:00-04:00,session_close_proxy,19405.5,19451.75,1,92.5,2.24,90.26,EOD_CLOSE_PROXY
A-delay2-0544,2024-09-27,MNQZ24,-1,2024-09-27T14:32:00-04:00,2024-09-27T14:31:00-04:00,2024-09-27T16:00:00-04:00,2024-09-27T16:00:00-04:00,session_close_proxy,20200.25,20223.0,1,-45.5,2.24,-47.74,EOD_CLOSE_PROXY
A-delay2-0545,2024-10-01,MNQZ24,-1,2024-10-01T10:02:00-04:00,2024-10-01T10:01:00-04:00,2024-10-01T16:00:00-04:00,2024-10-01T16:00:00-04:00,session_close_proxy,20045.0,19978.5,1,133.0,2.24,130.76,EOD_CLOSE_PROXY
A-delay2-0546,2024-10-07,MNQZ24,-1,2024-10-07T15:02:00-04:00,2024-10-07T15:01:00-04:00,2024-10-07T16:00:00-04:00,2024-10-07T16:00:00-04:00,session_close_proxy,19970.75,19999.0,1,-56.5,2.24,-58.74,EOD_CLOSE_PROXY
A-delay2-0547,2024-10-08,MNQZ24,1,2024-10-08T11:02:00-04:00,2024-10-08T11:01:00-04:00,2024-10-08T16:00:00-04:00,2024-10-08T16:00:00-04:00,session_close_proxy,20253.75,20300.0,1,92.5,2.24,90.26,EOD_CLOSE_PROXY
A-delay2-0548,2024-10-09,MNQZ24,1,2024-10-09T12:02:00-04:00,2024-10-09T12:01:00-04:00,2024-10-09T16:00:00-04:00,2024-10-09T16:00:00-04:00,session_close_proxy,20437.5,20458.5,1,42.0,2.24,39.76,EOD_CLOSE_PROXY
A-delay2-0549,2024-10-14,MNQZ24,1,2024-10-14T10:02:00-04:00,2024-10-14T10:01:00-04:00,2024-10-14T16:00:00-04:00,2024-10-14T16:00:00-04:00,session_close_proxy,20668.0,20621.5,1,-93.0,2.24,-95.24,EOD_CLOSE_PROXY
A-delay2-0550,2024-10-15,MNQZ24,-1,2024-10-15T10:32:00-04:00,2024-10-15T10:31:00-04:00,2024-10-15T16:00:00-04:00,2024-10-15T16:00:00-04:00,session_close_proxy,20480.0,20343.75,1,272.5,2.24,270.26,EOD_CLOSE_PROXY
A-delay2-0551,2024-10-16,MNQZ24,-1,2024-10-16T10:02:00-04:00,2024-10-16T10:01:00-04:00,2024-10-16T16:00:00-04:00,2024-10-16T16:00:00-04:00,session_close_proxy,20220.5,20346.5,1,-252.0,2.24,-254.24,EOD_CLOSE_PROXY
A-delay2-0552,2024-10-23,MNQZ24,-1,2024-10-23T11:32:00-04:00,2024-10-23T11:31:00-04:00,2024-10-23T16:00:00-04:00,2024-10-23T16:00:00-04:00,session_close_proxy,20307.0,20218.5,1,177.0,2.24,174.76,EOD_CLOSE_PROXY
A-delay2-0553,2024-10-25,MNQZ24,1,2024-10-25T10:02:00-04:00,2024-10-25T10:01:00-04:00,2024-10-25T16:00:00-04:00,2024-10-25T16:00:00-04:00,session_close_proxy,20665.5,20495.0,1,-341.0,2.24,-343.24,EOD_CLOSE_PROXY
A-delay2-0554,2024-10-29,MNQZ24,1,2024-10-29T11:02:00-04:00,2024-10-29T11:01:00-04:00,2024-10-29T16:00:00-04:00,2024-10-29T16:00:00-04:00,session_close_proxy,20591.25,20695.5,1,208.5,2.24,206.26,EOD_CLOSE_PROXY
A-delay2-0555,2024-10-31,MNQZ24,-1,2024-10-31T10:02:00-04:00,2024-10-31T10:01:00-04:00,2024-10-31T16:00:00-04:00,2024-10-31T16:00:00-04:00,session_close_proxy,20153.75,20011.5,1,284.5,2.24,282.26,EOD_CLOSE_PROXY
A-delay2-0556,2024-11-01,MNQZ24,1,2024-11-01T10:02:00-04:00,2024-11-01T10:01:00-04:00,2024-11-01T16:00:00-04:00,2024-11-01T16:00:00-04:00,session_close_proxy,20164.25,20146.75,1,-35.0,2.24,-37.24,EOD_CLOSE_PROXY
A-delay2-0557,2024-11-05,MNQZ24,1,2024-11-05T10:02:00-05:00,2024-11-05T10:01:00-05:00,2024-11-05T16:00:00-05:00,2024-11-05T16:00:00-05:00,session_close_proxy,20303.75,20341.5,1,75.5,2.24,73.26,EOD_CLOSE_PROXY
A-delay2-0558,2024-11-06,MNQZ24,1,2024-11-06T10:32:00-05:00,2024-11-06T10:31:00-05:00,2024-11-06T16:00:00-05:00,2024-11-06T16:00:00-05:00,session_close_proxy,20798.5,20893.5,1,190.0,2.24,187.76,EOD_CLOSE_PROXY
A-delay2-0559,2024-11-07,MNQZ24,1,2024-11-07T10:02:00-05:00,2024-11-07T10:01:00-05:00,2024-11-07T16:00:00-05:00,2024-11-07T16:00:00-05:00,session_close_proxy,21106.25,21221.75,1,231.0,2.24,228.76,EOD_CLOSE_PROXY
A-delay2-0560,2024-11-12,MNQZ24,-1,2024-11-12T13:02:00-05:00,2024-11-12T13:01:00-05:00,2024-11-12T16:00:00-05:00,2024-11-12T16:00:00-05:00,session_close_proxy,21064.75,21185.25,1,-241.0,2.24,-243.24,EOD_CLOSE_PROXY
A-delay2-0561,2024-11-15,MNQZ24,-1,2024-11-15T10:02:00-05:00,2024-11-15T10:01:00-05:00,2024-11-15T16:00:00-05:00,2024-11-15T16:00:00-05:00,session_close_proxy,20689.75,20491.75,1,396.0,2.24,393.76,EOD_CLOSE_PROXY
A-delay2-0562,2024-11-18,MNQZ24,1,2024-11-18T10:32:00-05:00,2024-11-18T10:31:00-05:00,2024-11-18T16:00:00-05:00,2024-11-18T16:00:00-05:00,session_close_proxy,20665.25,20631.25,1,-68.0,2.24,-70.24,EOD_CLOSE_PROXY
A-delay2-0563,2024-11-19,MNQZ24,1,2024-11-19T14:02:00-05:00,2024-11-19T14:01:00-05:00,2024-11-19T16:00:00-05:00,2024-11-19T16:00:00-05:00,session_close_proxy,20786.5,20765.25,1,-42.5,2.24,-44.74,EOD_CLOSE_PROXY
A-delay2-0564,2024-11-20,MNQZ24,-1,2024-11-20T10:02:00-05:00,2024-11-20T10:01:00-05:00,2024-11-20T16:00:00-05:00,2024-11-20T16:00:00-05:00,session_close_proxy,20634.75,20751.75,1,-234.0,2.24,-236.24,EOD_CLOSE_PROXY
A-delay2-0565,2024-11-21,MNQZ24,-1,2024-11-21T10:02:00-05:00,2024-11-21T10:01:00-05:00,2024-11-21T16:00:00-05:00,2024-11-21T16:00:00-05:00,session_close_proxy,20643.0,20823.75,1,-361.5,2.24,-363.74,EOD_CLOSE_PROXY
A-delay2-0566,2024-11-27,MNQZ24,-1,2024-11-27T10:02:00-05:00,2024-11-27T10:01:00-05:00,2024-11-27T16:00:00-05:00,2024-11-27T16:00:00-05:00,session_close_proxy,20846.0,20816.5,1,59.0,2.24,56.76,EOD_CLOSE_PROXY
A-delay2-0567,2024-12-04,MNQZ24,1,2024-12-04T15:32:00-05:00,2024-12-04T15:31:00-05:00,2024-12-04T16:00:00-05:00,2024-12-04T16:00:00-05:00,session_close_proxy,21520.25,21537.25,1,34.0,2.24,31.76,EOD_CLOSE_PROXY
A-delay2-0568,2024-12-06,MNQZ24,1,2024-12-06T10:02:00-05:00,2024-12-06T10:01:00-05:00,2024-12-06T16:00:00-05:00,2024-12-06T16:00:00-05:00,session_close_proxy,21610.25,21658.25,1,96.0,2.24,93.76,EOD_CLOSE_PROXY
A-delay2-0569,2024-12-09,MNQZ24,-1,2024-12-09T11:02:00-05:00,2024-12-09T11:01:00-05:00,2024-12-09T16:00:00-05:00,2024-12-09T16:00:00-05:00,session_close_proxy,21522.25,21485.75,1,73.0,2.24,70.76,EOD_CLOSE_PROXY
A-delay2-0570,2024-12-11,MNQZ24,1,2024-12-11T10:02:00-05:00,2024-12-11T10:01:00-05:00,2024-12-11T16:00:00-05:00,2024-12-11T16:00:00-05:00,session_close_proxy,21698.0,21791.5,1,187.0,2.24,184.76,EOD_CLOSE_PROXY
A-delay2-0571,2024-12-13,MNQZ24,1,2024-12-13T10:02:00-05:00,2024-12-13T10:01:00-05:00,2024-12-13T16:00:00-05:00,2024-12-13T16:00:00-05:00,session_close_proxy,21877.75,21798.0,1,-159.5,2.24,-161.74,EOD_CLOSE_PROXY
A-delay2-0572,2024-12-16,MNQZ24,1,2024-12-16T10:02:00-05:00,2024-12-16T10:01:00-05:00,2024-12-16T16:00:00-05:00,2024-12-16T16:00:00-05:00,session_close_proxy,21982.75,22111.5,1,257.5,2.24,255.26,EOD_CLOSE_PROXY
A-delay2-0573,2024-12-17,MNQZ24,-1,2024-12-17T10:32:00-05:00,2024-12-17T10:31:00-05:00,2024-12-17T16:00:00-05:00,2024-12-17T16:00:00-05:00,session_close_proxy,21970.75,22015.75,1,-90.0,2.24,-92.24,EOD_CLOSE_PROXY
A-delay2-0574,2024-12-18,MNQZ24,-1,2024-12-18T14:32:00-05:00,2024-12-18T14:31:00-05:00,2024-12-18T16:00:00-05:00,2024-12-18T16:00:00-05:00,session_close_proxy,21746.5,21211.75,1,1069.5,2.24,1067.26,EOD_CLOSE_PROXY
A-delay2-0575,2024-12-23,MNQH25,1,2024-12-23T13:32:00-05:00,2024-12-23T13:31:00-05:00,2024-12-23T16:00:00-05:00,2024-12-23T16:00:00-05:00,session_close_proxy,21728.5,21755.75,1,54.5,2.24,52.26,EOD_CLOSE_PROXY
A-delay2-0576,2024-12-27,MNQH25,-1,2024-12-27T10:02:00-05:00,2024-12-27T10:01:00-05:00,2024-12-27T16:00:00-05:00,2024-12-27T16:00:00-05:00,session_close_proxy,21655.5,21703.0,1,-95.0,2.24,-97.24,EOD_CLOSE_PROXY
A-delay2-0577,2024-12-30,MNQH25,-1,2024-12-30T10:02:00-05:00,2024-12-30T10:01:00-05:00,2024-12-30T12:45:00-05:00,,intrabar_unknown_within_event_minute,21265.5,21539.0,1,-547.0,2.24,-549.24,CAT_STOP
A-delay2-0578,2024-12-31,MNQH25,-1,2024-12-31T11:32:00-05:00,2024-12-31T11:31:00-05:00,2024-12-31T16:00:00-05:00,2024-12-31T16:00:00-05:00,session_close_proxy,21303.5,21220.75,1,165.5,2.24,163.26,EOD_CLOSE_PROXY
A-delay2-0579,2025-01-03,MNQH25,1,2025-01-03T10:02:00-05:00,2025-01-03T10:01:00-05:00,2025-01-03T16:00:00-05:00,2025-01-03T16:00:00-05:00,session_close_proxy,21368.0,21508.25,1,280.5,2.24,278.26,EOD_CLOSE_PROXY
A-delay2-0580,2025-01-06,MNQH25,1,2025-01-06T10:02:00-05:00,2025-01-06T10:01:00-05:00,2025-01-06T16:00:00-05:00,2025-01-06T16:00:00-05:00,session_close_proxy,21816.25,21750.0,1,-132.5,2.24,-134.74,EOD_CLOSE_PROXY
A-delay2-0581,2025-01-07,MNQH25,-1,2025-01-07T10:32:00-05:00,2025-01-07T10:31:00-05:00,2025-01-07T16:00:00-05:00,2025-01-07T16:00:00-05:00,session_close_proxy,21549.0,21359.5,1,379.0,2.24,376.76,EOD_CLOSE_PROXY
A-delay2-0582,2025-01-08,MNQH25,-1,2025-01-08T12:32:00-05:00,2025-01-08T12:31:00-05:00,2025-01-08T16:00:00-05:00,2025-01-08T16:00:00-05:00,session_close_proxy,21181.25,21360.25,1,-358.0,2.24,-360.24,EOD_CLOSE_PROXY
A-delay2-0583,2025-01-14,MNQH25,-1,2025-01-14T12:02:00-05:00,2025-01-14T12:01:00-05:00,2025-01-14T16:00:00-05:00,2025-01-14T16:00:00-05:00,session_close_proxy,20810.5,20923.75,1,-226.5,2.24,-228.74,EOD_CLOSE_PROXY
A-delay2-0584,2025-01-15,MNQH25,1,2025-01-15T10:02:00-05:00,2025-01-15T10:01:00-05:00,2025-01-15T16:00:00-05:00,2025-01-15T16:00:00-05:00,session_close_proxy,21355.0,21396.0,1,82.0,2.24,79.76,EOD_CLOSE_PROXY
