contract,date,p_prior,p1530,p1559,move_usd,r_rod,r_lh,dir,gross,net3,net2,yr
MNQZ23,2023-09-18,15398.75,15405.5,15409.5,8.0,0.00043834726844704797,0.000259647528480178,1,8.0,5.0,6.0,2023
MNQZ23,2023-09-19,15409.5,15361.5,15379.5,36.0,-0.0031149615496933736,0.001171760570256808,-1,-36.0,-39.0,-38.0,2023
MNQZ23,2023-09-20,15379.5,15252.25,15152.0,-200.5,-0.008274001105367579,-0.006572800734317874,-1,200.5,197.5,198.5,2023
MNQZ23,2023-09-21,15152.0,14896.25,14871.25,-50.0,-0.016878959873284027,-0.001678274733573848,-1,50.0,47.0,48.0,2023
MNQZ23,2023-09-22,14871.25,14952.0,14873.5,-157.0,0.005429940321089344,-0.005250133761369735,1,-157.0,-160.0,-159.0,2023
MNQZ23,2023-09-25,14873.5,14891.0,14932.0,82.0,0.0011765892358892582,0.002753340944194438,1,82.0,79.0,80.0,2023
MNQZ23,2023-09-26,14932.0,14675.0,14709.25,68.5,-0.017211358156978274,0.0023339011925043174,-1,-68.5,-71.5,-70.5,2023
MNQZ23,2023-09-27,14709.25,14765.25,14733.5,-63.5,0.0038071281676494984,-0.0021503191615448447,1,-63.5,-66.5,-65.5,2023
MNQZ23,2023-09-28,14733.5,14909.75,14866.25,-87.0,0.011962534360471011,-0.0029175539495966962,1,-87.0,-90.0,-89.0,2023
MNQZ23,2023-09-29,14866.25,14877.25,14866.25,-22.0,0.0007399310518791946,-0.0007393839587289674,1,-22.0,-25.0,-24.0,2023
MNQZ23,2023-10-02,14866.25,14918.75,14979.25,121.0,0.0035314891112419033,0.004055299539170498,1,121.0,118.0,119.0,2023
MNQZ23,2023-10-03,14979.25,14664.75,14709.0,88.5,-0.02099571073318085,0.0030174397790621033,-1,-88.5,-91.5,-90.5,2023
MNQZ23,2023-10-04,14709.0,14917.5,14935.5,36.0,0.014174994901080984,0.0012066365007541435,1,36.0,33.0,34.0,2023
MNQZ23,2023-10-05,14935.5,14882.25,14869.75,-25.0,-0.0035653309229687347,-0.0008399267583866221,-1,25.0,22.0,23.0,2023
MNQZ23,2023-10-06,14869.75,15150.75,15112.5,-76.5,0.018897425982279392,-0.002524627493688425,1,-76.5,-79.5,-78.5,2023
MNQZ23,2023-10-09,15112.5,15192.75,15187.25,-11.0,0.005310173697270493,-0.0003620147767849913,1,-11.0,-14.0,-13.0,2023
MNQZ23,2023-10-10,15187.25,15287.75,15268.0,-39.5,0.0066173928788950676,-0.001291884024791079,1,-39.5,-42.5,-41.5,2023
MNQZ23,2023-10-11,15268.0,15339.75,15377.0,74.5,0.004699371233953364,0.002428331622092994,1,74.5,71.5,72.5,2023
MNQZ23,2023-10-12,15377.0,15302.0,15313.75,23.5,-0.00487741432008848,0.0007678734805907084,-1,-23.5,-26.5,-25.5,2023
MNQZ23,2023-10-13,15313.75,15108.75,15113.5,9.5,-0.013386662313280562,0.00031438735831890163,-1,-9.5,-12.5,-11.5,2023
MNQZ23,2023-10-16,15113.5,15331.75,15309.75,-44.0,0.014440731796076411,-0.001434930780895849,1,-44.0,-47.0,-46.0,2023
MNQZ23,2023-10-17,15309.75,15217.75,15239.75,44.0,-0.0060092424761998275,0.0014456802089664045,-1,-44.0,-47.0,-46.0,2023
MNQZ23,2023-10-18,15239.75,15028.0,15027.75,-0.5,-0.013894584884922678,-1.6635613521387427e-05,-1,0.5,-2.5,-1.5,2023
MNQZ23,2023-10-19,15027.75,14896.0,14900.5,9.0,-0.008767114172114954,0.00030209452201934717,-1,-9.0,-12.0,-11.0,2023
MNQZ23,2023-10-20,14900.5,14696.75,14669.0,-55.5,-0.01367403778396703,-0.0018881725551567197,-1,55.5,52.5,53.5,2023
MNQZ23,2023-10-23,14669.0,14737.25,14700.5,-73.5,0.004652668893585066,-0.002493680978472912,1,-73.5,-76.5,-75.5,2023
MNQZ23,2023-10-24,14700.5,14851.5,14851.5,0.0,0.010271759463963859,0.0,1,0.0,-3.0,-2.0,2023
MNQZ23,2023-10-25,14851.5,14487.75,14475.0,-25.5,-0.024492475507524536,-0.0008800538385878021,-1,25.5,22.5,23.5,2023
MNQZ23,2023-10-26,14475.0,14264.5,14204.25,-120.5,-0.01454231433506048,-0.004223772301868323,-1,120.5,117.5,118.5,2023
MNQZ23,2023-10-27,14204.25,14256.75,14248.75,-16.0,0.003696076878399124,-0.0005611377067002987,1,-16.0,-19.0,-18.0,2023
MNQZ23,2023-10-30,14248.75,14447.5,14420.75,-53.5,0.0139485919817528,-0.001851531406817819,1,-53.5,-56.5,-55.5,2023
MNQZ23,2023-10-31,14420.75,14486.5,14495.75,18.5,0.0045594022502297715,0.0006385255237635334,1,18.5,15.5,16.5,2023
MNQZ23,2023-11-01,14495.75,14730.75,14748.25,35.0,0.01621164824172605,0.0011879911070380444,1,35.0,32.0,33.0,2023
MNQZ23,2023-11-02,14748.25,14993.25,14992.75,-1.0,0.016612140423440058,-3.334834008639209e-05,1,-1.0,-4.0,-3.0,2023
MNQZ23,2023-11-03,14992.75,15196.5,15174.75,-43.5,0.013589901785863168,-0.0014312506169184003,1,-43.5,-46.5,-45.5,2023
MNQZ23,2023-11-06,15174.75,15206.5,15227.0,41.0,0.002092291471029073,0.0013481077170947042,1,41.0,38.0,39.0,2023
MNQZ23,2023-11-07,15227.0,15397.25,15374.25,-46.0,0.01118079726801069,-0.0014937732387276803,1,-46.0,-49.0,-48.0,2023
MNQZ23,2023-11-08,15374.25,15369.75,15383.0,26.5,-0.0002926972047416765,0.000862082987686863,-1,-26.5,-29.5,-28.5,2023
MNQZ23,2023-11-09,15383.0,15256.25,15252.75,-7.0,-0.008239615159591707,-0.00022941417451860513,-1,7.0,4.0,5.0,2023
MNQZ23,2023-11-10,15252.75,15590.0,15589.5,-1.0,0.02211076691088487,-3.207184092368642e-05,1,-1.0,-4.0,-3.0,2023
MNQZ23,2023-11-13,15589.5,15573.25,15543.75,-59.0,-0.0010423682606882645,-0.0018942738349413402,-1,59.0,56.0,57.0,2023
MNQZ23,2023-11-14,15543.75,15910.0,15866.5,-87.0,0.023562525130679468,-0.002734129478315528,1,-87.0,-90.0,-89.0,2023
MNQZ23,2023-11-15,15866.5,15896.25,15887.25,-18.0,0.0018750196955850118,-0.0005661712668082464,1,-18.0,-21.0,-20.0,2023
MNQZ23,2023-11-16,15887.25,15875.75,15891.75,32.0,-0.0007238508867173366,0.0010078264019022232,-1,-32.0,-35.0,-34.0,2023
MNQZ23,2023-11-17,15891.75,15908.5,15902.0,-13.0,0.0010540060094073045,-0.00040858660464526686,1,-13.0,-16.0,-15.0,2023
MNQZ23,2023-11-20,15902.0,16106.0,16079.25,-53.5,0.012828575022009847,-0.0016608717248230986,1,-53.5,-56.5,-55.5,2023
MNQZ23,2023-11-21,16079.25,15991.5,15987.75,-7.5,-0.005457344092541616,-0.0002344995779007819,-1,7.5,4.5,5.5,2023
MNQZ23,2023-11-22,15987.75,16056.25,16049.0,-14.5,0.004284530343544368,-0.0004515375632542229,1,-14.5,-17.5,-16.5,2023
MNQZ23,2023-11-27,16049.0,16038.75,16005.5,-66.5,-0.0006386690759548896,-0.0020731042007637868,-1,66.5,63.5,64.5,2023
MNQZ23,2023-11-28,16005.5,16005.75,16050.75,90.0,1.5619630751917413e-05,0.0028114896209174844,1,90.0,87.0,88.0,2023
MNQZ23,2023-11-29,16050.75,16022.0,16016.75,-10.5,-0.001791193557933446,-0.00032767444763448506,-1,10.5,7.5,8.5,2023
MNQZ23,2023-11-30,16016.75,15883.75,15986.0,204.5,-0.008303806952096981,0.006437396710474497,-1,-204.5,-207.5,-206.5,2023
MNQZ23,2023-12-01,15986.0,16031.25,16028.0,-6.5,0.0028306017765544755,-0.00020272904483431553,1,-6.5,-9.5,-8.5,2023
MNQZ23,2023-12-04,16028.0,15836.25,15872.5,72.5,-0.011963438981781871,0.0022890520167337947,-1,-72.5,-75.5,-74.5,2023
MNQZ23,2023-12-05,15872.5,15895.75,15900.0,8.5,0.001464797605922108,0.0002673670635233716,1,8.5,5.5,6.5,2023
MNQZ23,2023-12-06,15900.0,15827.25,15804.5,-45.5,-0.0045754716981132315,-0.0014373943673094969,-1,45.5,42.5,43.5,2023
MNQZ23,2023-12-07,15804.5,16040.25,16038.25,-4.0,0.01491663766648732,-0.00012468633593620826,1,-4.0,-7.0,-6.0,2023
MNQZ23,2023-12-08,16038.25,16108.25,16099.75,-17.0,0.004364565959503075,-0.0005276799155712331,1,-17.0,-20.0,-19.0,2023
MNQZ23,2023-12-11,16099.75,16216.75,16235.0,36.5,0.007267193589962639,0.001125379622920697,1,36.5,33.5,34.5,2023
MNQZ23,2023-12-12,16235.0,16351.5,16358.5,14.0,0.007175854635047774,0.0004280952817783401,1,14.0,11.0,12.0,2023
MNQZ23,2023-12-13,16358.5,16508.75,16557.25,97.0,0.009184827459730371,0.0029378359960627876,1,97.0,94.0,95.0,2023
MNQZ23,2023-12-14,16557.25,16522.0,16537.25,30.5,-0.002128976732247212,0.000923011741919888,-1,-30.5,-33.5,-32.5,2023
MNQZ24,2024-09-23,20031.25,20074.75,20074.75,0.0,0.0021716068642745334,0.0,1,0.0,-3.0,-2.0,2024
MNQZ24,2024-09-24,20074.75,20151.75,20152.75,2.0,0.003835664205033673,4.96234818316843e-05,1,2.0,-1.0,0.0,2024
MNQZ24,2024-09-25,20152.75,20182.0,20186.0,8.0,0.0014514148193174314,0.00019819641264495758,1,8.0,5.0,6.0,2024
MNQZ24,2024-09-26,20186.0,20345.5,20349.25,7.5,0.007901515902110301,0.00018431594210022162,1,7.5,4.5,5.5,2024
MNQZ24,2024-09-27,20349.25,20240.0,20226.5,-27.0,-0.005368748233964382,-0.0006669960474308123,-1,27.0,24.0,25.0,2024
MNQZ24,2024-09-30,20226.5,20154.0,20273.25,238.5,-0.0035844065953081206,0.00591693956534689,-1,-238.5,-241.5,-240.5,2024
MNQZ24,2024-10-01,20273.25,20038.0,19982.25,-111.5,-0.01160396088441662,-0.0027822137937918434,-1,111.5,108.5,109.5,2024
MNQZ24,2024-10-02,19982.25,20047.0,20024.0,-46.0,0.0032403758335521893,-0.0011473038359853804,1,-46.0,-49.0,-48.0,2024
MNQZ24,2024-10-03,20024.0,19924.0,19996.5,145.0,-0.004994007191370331,0.0036388275446697094,-1,-145.0,-148.0,-147.0,2024
MNQZ24,2024-10-04,19996.5,20195.75,20237.25,83.0,0.009964243742655032,0.002054887785796433,1,83.0,80.0,81.0,2024
MNQZ24,2024-10-07,20237.25,19995.75,19987.0,-17.5,-0.011933439573064475,-0.00043759298851009376,-1,17.5,14.5,15.5,2024
MNQZ24,2024-10-08,19987.0,20288.25,20306.75,37.0,0.015072296993045464,0.0009118578487548046,1,37.0,34.0,35.0,2024
MNQZ24,2024-10-09,20306.75,20432.25,20474.25,84.0,0.006180211013579129,0.002055573908894104,1,84.0,81.0,82.0,2024
MNQZ24,2024-10-10,20474.25,20415.25,20431.25,32.0,-0.0028816684371832935,0.0007837278505038459,-1,-32.0,-35.0,-34.0,2024
MNQZ24,2024-10-11,20431.25,20481.0,20450.0,-62.0,0.0024349954114408767,-0.0015135979688492007,1,-62.0,-65.0,-64.0,2024
MNQZ24,2024-10-14,20450.0,20637.75,20621.75,-32.0,0.009180929095354617,-0.0007752783128005536,1,-32.0,-35.0,-34.0,2024
MNQZ24,2024-10-15,20621.75,20294.75,20330.5,71.5,-0.015857044140288767,0.001761539314354632,-1,-71.5,-74.5,-73.5,2024
MNQZ24,2024-10-16,20330.5,20349.75,20343.75,-12.0,0.0009468532500429561,-0.00029484391700140833,1,-12.0,-15.0,-14.0,2024
MNQZ24,2024-10-17,20343.75,20381.25,20365.5,-31.5,0.0018433179723502668,-0.0007727690892364025,1,-31.5,-34.5,-33.5,2024
MNQZ24,2024-10-18,20365.5,20490.75,20482.25,-17.0,0.0061501067982616675,-0.0004148213218159169,1,-17.0,-20.0,-19.0,2024
MNQZ24,2024-10-21,20482.25,20478.25,20514.0,71.5,-0.0001952910446850753,0.0017457546421202341,-1,-71.5,-74.5,-73.5,2024
MNQZ24,2024-10-22,20514.0,20546.25,20548.75,5.0,0.0015720971044164145,0.00012167670499474426,1,5.0,2.0,3.0,2024
MNQZ24,2024-10-23,20548.75,20185.75,20213.75,56.0,-0.017665308108765765,0.0013871171494741485,-1,-56.0,-59.0,-58.0,2024
MNQZ24,2024-10-24,20213.75,20389.75,20384.25,-11.0,0.00870694453033205,-0.00026974337596097353,1,-11.0,-14.0,-13.0,2024
MNQZ24,2024-10-25,20384.25,20514.75,20487.0,-55.5,0.006402001545310787,-0.0013526852630424413,1,-55.5,-58.5,-57.5,2024
MNQZ24,2024-10-28,20487.0,20527.75,20501.25,-53.0,0.001989066237126025,-0.0012909354410493012,1,-53.0,-56.0,-55.0,2024
MNQZ24,2024-10-29,20501.25,20741.75,20691.5,-100.5,0.01173099201268224,-0.0024226499692648895,1,-100.5,-103.5,-102.5,2024
MNQZ24,2024-10-30,20691.5,20571.0,20527.0,-88.0,-0.005823647391440923,-0.0021389334500023782,-1,88.0,85.0,86.0,2024
MNQZ24,2024-10-31,20527.0,20081.5,20061.75,-39.5,-0.021703122716422274,-0.0009834922690038495,-1,39.5,36.5,37.5,2024
MNQZ24,2024-11-01,20061.75,20157.25,20144.75,-25.0,0.004760302565828045,-0.0006201242729042544,1,-25.0,-28.0,-27.0,2024
MNQZ24,2024-11-04,20144.75,20118.0,20078.5,-79.0,-0.0013278894004641328,-0.0019634158465056117,-1,79.0,76.0,77.0,2024
MNQZ24,2024-11-05,20078.5,20330.75,20330.5,-0.5,0.012563189481285875,-1.2296644245735067e-05,1,-0.5,-3.5,-2.5,2024
MNQZ24,2024-11-06,20330.5,20903.75,20888.5,-30.5,0.028196551978554307,-0.0007295341744901762,1,-30.5,-33.5,-32.5,2024
MNQZ24,2024-11-07,20888.5,21231.25,21213.0,-36.5,0.016408550159178414,-0.0008595819841036301,1,-36.5,-39.5,-38.5,2024
MNQZ24,2024-11-08,21213.0,21220.0,21231.25,22.5,0.0003299863291377214,0.0005301602262017813,1,22.5,19.5,20.5,2024
MNQZ24,2024-11-11,21231.25,21192.5,21200.0,15.0,-0.0018251398292611354,0.000353898784947404,-1,-15.0,-18.0,-17.0,2024
MNQZ24,2024-11-12,21200.0,21185.25,21189.25,8.0,-0.000695754716981134,0.00018881061115627595,-1,-8.0,-11.0,-10.0,2024
MNQZ24,2024-11-13,21189.25,21180.5,21159.25,-42.5,-0.00041294524346069394,-0.0010032813200822055,-1,42.5,39.5,40.5,2024
MNQZ24,2024-11-14,21159.25,21024.0,20996.5,-55.0,-0.006392003497288412,-0.0013080289193302397,-1,55.0,52.0,53.0,2024
MNQZ24,2024-11-15,20996.5,20480.75,20502.75,44.0,-0.024563617745814725,0.001074179412374976,-1,-44.0,-47.0,-46.0,2024
MNQZ24,2024-11-18,20502.75,20649.25,20624.75,-49.0,0.007145382936435407,-0.0011864837705970466,1,-49.0,-52.0,-51.0,2024
MNQZ24,2024-11-19,20624.75,20751.0,20773.5,45.0,0.006121286318621966,0.0010842850946941596,1,45.0,42.0,43.0,2024
MNQZ24,2024-11-20,20773.5,20655.0,20741.0,172.0,-0.005704382987941403,0.004163640764947907,-1,-172.0,-175.0,-174.0,2024
MNQZ24,2024-11-21,20741.0,20869.25,20838.25,-62.0,0.006183404850296448,-0.0014854391029864855,1,-62.0,-65.0,-64.0,2024
MNQZ24,2024-11-22,20838.25,20823.75,20859.5,71.5,-0.0006958357827552275,0.0017167897232726048,-1,-71.5,-74.5,-73.5,2024
MNQZ24,2024-11-25,20859.5,20857.5,20884.5,54.0,-9.58795752534769e-05,0.0012944983818770073,-1,-54.0,-57.0,-56.0,2024
MNQZ24,2024-11-26,20884.5,20956.5,21006.0,99.0,0.003447532859297553,0.002362035645265159,1,99.0,96.0,97.0,2024
MNQZ24,2024-11-27,21006.0,20799.25,20814.25,30.0,-0.009842425973531355,0.0007211798502348987,-1,-30.0,-33.0,-32.0,2024
MNQZ24,2024-12-02,20814.25,21236.0,21220.5,-31.0,0.020262560505422966,-0.0007298926351478885,1,-31.0,-34.0,-33.0,2024
MNQZ24,2024-12-03,21220.5,21255.5,21285.0,59.0,0.0016493485073396652,0.0013878760791323774,1,59.0,56.0,57.0,2024
MNQZ24,2024-12-04,21285.0,21520.75,21540.75,40.0,0.011075875029363358,0.0009293356411834708,1,40.0,37.0,38.0,2024
MNQZ24,2024-12-05,21540.75,21472.25,21469.5,-5.5,-0.00318001926581013,-0.00012807227933731014,-1,5.5,2.5,3.5,2024
MNQZ24,2024-12-06,21469.5,21648.0,21656.75,17.5,0.008314120030741279,0.0004041943828529959,1,17.5,14.5,15.5,2024
MNQZ24,2024-12-09,21656.75,21446.25,21470.75,49.0,-0.009719833308321935,0.0011423908608731992,-1,-49.0,-52.0,-51.0,2024
MNQZ24,2024-12-10,21470.75,21372.5,21396.0,47.0,-0.004575992920601291,0.0010995438062930685,-1,-47.0,-50.0,-49.0,2024
MNQZ24,2024-12-11,21396.0,21815.75,21793.5,-44.5,0.01961815292578062,-0.0010199053436164007,1,-44.5,-47.5,-46.5,2024
MNQZ24,2024-12-12,21793.5,21653.5,21661.25,15.5,-0.006423933741712018,0.0003579098067287845,-1,-15.5,-18.5,-17.5,2024
MNQZ24,2024-12-13,21661.25,21811.0,21797.75,-26.5,0.006913266778233007,-0.0006074916326623825,1,-26.5,-29.5,-28.5,2024
MNQZ24,2024-12-16,21797.75,22145.25,22105.0,-80.5,0.01594201236366133,-0.0018175455233063742,1,-80.5,-83.5,-82.5,2024
MNQZ24,2024-12-17,22105.0,21971.75,22026.5,109.5,-0.006028047952951865,0.002491836107729295,-1,-109.5,-112.5,-111.5,2024
MNQZ24,2024-12-18,22026.5,21440.5,21276.75,-327.5,-0.02660431752661563,-0.0076374151722208294,-1,327.5,324.5,325.5,2024
MNQZ24,2024-12-19,21276.75,21222.25,21131.25,-182.0,-0.0025614814292596044,-0.0042879525026799925,-1,182.0,179.0,180.0,2024
MNQZ25,2025-09-22,24885.5,25017.25,25004.0,-26.5,0.0052942476542565675,-0.0005296345521590418,1,-26.5,-29.5,-28.5,2025
MNQZ25,2025-09-23,25004.0,24802.5,24822.5,40.0,-0.008058710606303032,0.00080637032557207,-1,-40.0,-43.0,-42.0,2025
MNQZ25,2025-09-24,24822.5,24723.25,24746.25,46.0,-0.0039983885587672185,0.0009302984033248141,-1,-46.0,-49.0,-48.0,2025
MNQZ25,2025-09-25,24746.25,24608.0,24630.5,45.0,-0.005586705056321639,0.0009143368010402497,-1,-45.0,-48.0,-47.0,2025
MNQZ25,2025-09-26,24630.5,24725.5,24731.0,11.0,0.0038570065569112355,0.0002224424177468265,1,11.0,8.0,9.0,2025
MNQZ25,2025-09-29,24731.0,24807.75,24833.5,51.5,0.003103392503335911,0.0010379820822121744,1,51.5,48.5,49.5,2025
MNQZ25,2025-09-30,24833.5,24862.0,24904.5,85.0,0.0011476433044073087,0.0017094360872014214,1,85.0,82.0,83.0,2025
MNQZ25,2025-10-01,24904.5,25023.75,25028.0,8.5,0.00478829127266156,0.00016983865327935277,1,8.5,5.5,6.5,2025
MNQZ25,2025-10-02,25028.0,25121.25,25105.0,-32.5,0.0037258270736775234,-0.0006468627158282558,1,-32.5,-35.5,-34.5,2025
MNQZ25,2025-10-03,25105.0,25004.25,24988.0,-32.5,-0.00401314479187409,-0.0006498895187817544,-1,32.5,29.5,30.5,2025
MNQZ25,2025-10-06,24988.0,25223.25,25197.25,-52.0,0.009414518969105279,-0.0010307950006442912,1,-52.0,-55.0,-54.0,2025
MNQZ25,2025-10-07,25197.25,25033.5,25034.25,1.5,-0.006498725059282284,2.9959853795835656e-05,-1,-1.5,-4.5,-3.5,2025
MNQZ25,2025-10-08,25034.25,25311.75,25338.25,53.0,0.011084813805086968,0.0010469446008276595,1,53.0,50.0,51.0,2025
MNQZ25,2025-10-09,25338.25,25265.0,25274.25,18.5,-0.0028908863082494074,0.0003661191371462369,-1,-18.5,-21.5,-20.5,2025
MNQZ25,2025-10-10,25274.25,24531.0,24404.75,-252.5,-0.029407400813080464,-0.005146549264196332,-1,252.5,249.5,250.5,2025
MNQZ25,2025-10-13,24404.75,24914.5,24931.75,34.5,0.020887327262110844,0.0006923678982118098,1,34.5,31.5,32.5,2025
MNQZ25,2025-10-14,24931.75,24901.5,24768.0,-267.0,-0.001213312342695505,-0.005361122823926312,-1,267.0,264.0,265.0,2025
MNQZ25,2025-10-15,24768.0,24943.75,24913.75,-60.0,0.007095849483204075,-0.0012027060886995455,1,-60.0,-63.0,-62.0,2025
MNQZ25,2025-10-16,24913.75,24735.75,24815.75,160.0,-0.0071446490391852135,0.003234185339033635,-1,-160.0,-163.0,-162.0,2025
MNQZ25,2025-10-17,24815.75,25025.5,25006.0,-39.0,0.00845229340237541,-0.0007792052106850855,1,-39.0,-42.0,-41.0,2025
MNQZ25,2025-10-20,25006.0,25321.75,25312.75,-18.0,0.012626969527313348,-0.00035542567160640193,1,-18.0,-21.0,-20.0,2025
MNQZ25,2025-10-21,25312.75,25308.5,25310.25,3.5,-0.0001678995763004787,6.914672935964816e-05,-1,-3.5,-6.5,-5.5,2025
MNQZ25,2025-10-22,25310.25,25009.0,25031.5,45.0,-0.01190229254946118,0.0008996761165980249,-1,-45.0,-48.0,-47.0,2025
MNQZ25,2025-10-23,25031.5,25274.75,25257.5,-34.5,0.009717755627908886,-0.0006824993323376605,1,-34.5,-37.5,-36.5,2025
MNQZ25,2025-10-24,25257.5,25561.0,25510.5,-101.0,0.012016232802138038,-0.0019756660537537662,1,-101.0,-104.0,-103.0,2025
MNQZ25,2025-10-27,25510.5,25927.0,25972.5,91.0,0.016326610611316905,0.0017549272958692352,1,91.0,88.0,89.0,2025
MNQZ25,2025-10-28,25972.5,26225.5,26173.75,-103.5,0.009741072287996921,-0.0019732702903662025,1,-103.5,-106.5,-105.5,2025
MNQZ25,2025-10-29,26173.75,26192.25,26255.25,126.0,0.0007068150341467128,0.0024052916416115178,1,126.0,123.0,124.0,2025
MNQZ25,2025-10-30,26255.25,25927.0,25887.0,-80.0,-0.012502261452471464,-0.0015427932271376843,-1,80.0,77.0,78.0,2025
MNQZ25,2025-10-31,25887.0,26085.75,26013.0,-145.5,0.007677598794761931,-0.002788878985653054,1,-145.5,-148.5,-147.5,2025
MNQZ25,2025-11-03,26013.0,26099.5,26100.5,2.0,0.003325260446699785,3.8314910247416734e-05,1,2.0,-1.0,0.0,2025
MNQZ25,2025-11-04,26100.5,25620.5,25571.25,-98.5,-0.018390452290185988,-0.0019222887921781506,-1,98.5,95.5,96.5,2025
MNQZ25,2025-11-05,25571.25,25833.75,25742.75,-182.0,0.010265434814488827,-0.0035225238302607487,1,-182.0,-185.0,-184.0,2025
MNQZ25,2025-11-06,25742.75,25354.0,25251.0,-206.0,-0.015101339212011178,-0.004062475349057348,-1,206.0,203.0,204.0,2025
MNQZ25,2025-11-07,25251.0,25055.5,25166.25,221.5,-0.007742267632965039,0.004420187184450475,-1,-221.5,-224.5,-223.5,2025
MNQZ25,2025-11-10,25166.25,25710.25,25721.75,23.0,0.021616251924700736,0.0004472924222829189,1,23.0,20.0,21.0,2025
MNQZ25,2025-11-11,25721.75,25659.25,25627.25,-64.0,-0.002429850224032193,-0.0012471136139988737,-1,64.0,61.0,62.0,2025
MNQZ25,2025-11-12,25627.25,25602.75,25595.5,-14.5,-0.0009560136183164314,-0.00028317270605693334,-1,14.5,11.5,12.5,2025
MNQZ25,2025-11-13,25595.5,25072.25,25083.75,23.0,-0.020443046629290307,0.00045867443089475657,-1,-23.0,-26.0,-25.0,2025
MNQZ25,2025-11-14,25083.75,25140.5,25082.25,-116.5,0.0022624208900183795,-0.0023169785803782705,1,-116.5,-119.5,-118.5,2025
MNQZ25,2025-11-17,25082.25,24788.75,24883.75,190.0,-0.011701502058228397,0.003832383641773074,-1,-190.0,-193.0,-192.0,2025
MNQZ25,2025-11-18,24883.75,24693.5,24603.75,-179.5,-0.007645551815944174,-0.0036345597019458165,-1,179.5,176.5,177.5,2025
MNQZ25,2025-11-19,24603.75,24772.25,24718.75,-107.0,0.00684854950972924,-0.002159674635933362,1,-107.0,-110.0,-109.0,2025
MNQZ25,2025-11-20,24718.75,24292.5,24129.25,-326.5,-0.01724399494311002,-0.006720181125861924,-1,326.5,323.5,324.5,2025
MNQZ25,2025-11-21,24129.25,24388.75,24295.0,-187.5,0.010754582094345988,-0.0038439854441084664,1,-187.5,-190.5,-189.5,2025
MNQZ25,2025-11-24,24295.0,24936.0,24948.0,24.0,0.026384029635727613,0.00048123195380167516,1,24.0,21.0,22.0,2025
MNQZ25,2025-11-25,24948.0,25047.75,25098.5,101.5,0.00399831649831639,0.002026130091525191,1,101.5,98.5,99.5,2025
MNQZ25,2025-11-26,25098.5,25345.75,25311.75,-68.0,0.009851186325876116,-0.0013414477772407674,1,-68.0,-71.0,-70.0,2025
MNQZ25,2025-12-01,25311.75,25401.25,25378.0,-46.5,0.003535907236757563,-0.0009153092859602863,1,-46.5,-49.5,-48.5,2025
MNQZ25,2025-12-02,25378.0,25633.25,25607.5,-51.5,0.010057924186303024,-0.0010045546311918674,1,-51.5,-54.5,-53.5,2025
MNQZ25,2025-12-03,25607.5,25682.25,25658.25,-48.0,0.0029190666796836684,-0.0009344975615453999,1,-48.0,-51.0,-50.0,2025
MNQZ25,2025-12-04,25658.25,25563.5,25605.5,84.0,-0.00369276938216756,0.00164296751227333,-1,-84.0,-87.0,-86.0,2025
MNQZ25,2025-12-05,25605.5,25725.5,25719.75,-11.5,0.004686493136240255,-0.0002235136343317068,1,-11.5,-14.5,-13.5,2025
MNQZ25,2025-12-08,25719.75,25615.5,25634.25,37.5,-0.004053305339282054,0.0007319786847808096,-1,-37.5,-40.5,-39.5,2025
MNQZ25,2025-12-09,25634.25,25696.75,25690.75,-12.0,0.0024381442796259645,-0.00023349256228899495,1,-12.0,-15.0,-14.0,2025
MNQZ25,2025-12-10,25690.75,25836.75,25813.5,-46.5,0.005682979282426448,-0.0008998809834828148,1,-46.5,-49.5,-48.5,2025
MNQZ25,2025-12-11,25813.5,25679.0,25711.0,64.0,-0.005210451895326096,0.0012461544452666562,-1,-64.0,-67.0,-66.0,2025
MNQZ25,2025-12-12,25711.0,25209.75,25205.25,-9.0,-0.019495546653183426,-0.0001785023651563744,-1,9.0,6.0,7.0,2025
MNQZ25,2025-12-15,25205.25,25120.5,25087.75,-65.5,-0.003362394739191199,-0.0013037160884536991,-1,65.5,62.5,63.5,2025
MNQZ25,2025-12-16,25087.75,25134.5,25167.5,66.0,0.0018634592580044629,0.0013129364021564616,1,66.0,63.0,64.0,2025
MNQZ25,2025-12-17,25167.5,24727.0,24660.5,-133.0,-0.01750273169762595,-0.0026893678974400093,-1,133.0,130.0,131.0,2025
MNQZ25,2025-12-18,24660.5,25073.25,25024.5,-97.5,0.01673729243121591,-0.001944303191648511,1,-97.5,-100.5,-99.5,2025
