pair,direction,thresh_usd,stop_mult,n,freq,wr,pf,avg_pnl,worst_mo,stop_med,edge_density,total
PL_GC,SHORT_A,60,1.0,852,4.197044334975369,0.4823943661971831,0.8460746890298416,-8.35843613716092,0.43529411764705883,101.72331075438991,-35.080727038724646,-7121.387588861104
PL_GC,SHORT_A,60,2.0,270,1.3300492610837438,0.6296296296296297,0.8447230308906106,-7.049615333247036,0.5652173913043478,134.17877374447784,-9.37633566490985,-1903.3961399766997
PL_GC,SHORT_A,80,1.0,674,3.3201970443349755,0.4792284866468843,0.8473852911060055,-9.160886178275623,0.35714285714285715,115.32310373530032,-30.415947212599853,-6174.43728415777
PL_GC,SHORT_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PL_GC,SHORT_A,100,1.0,519,2.5566502463054186,0.4682080924855491,0.8328217469133883,-10.985835204641248,0.3508771929824561,125.24952403737815,-28.086938281816785,-5701.648471208808
PL_GC,SHORT_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PL_GC,LONG_A,40,1.0,959,4.724137931034483,0.5182481751824818,0.9935359580168749,-0.2849222842422922,0.46710526315789475,89.23175192224537,-1.3460121703860013,-273.2404705883582
PL_GC,LONG_A,40,2.0,512,2.522167487684729,0.576171875,0.6810565773081791,-14.12162176222886,0.4605263157894737,110.00000000000796,-35.617095282074764,-7230.270342261177
PL_GC,LONG_A,60,1.0,783,3.857142857142857,0.5146871008939975,0.9999630356188518,-0.001825502080415137,0.4827586206896552,100.12746608219703,-0.007041222310172671,-1.4293681289650522
PL_GC,LONG_A,60,2.0,244,1.2019704433497538,0.5983606557377049,0.7621850372375488,-11.706326787685516,0.3333333333333333,136.32724245803323,-14.070658798991458,-2856.343736195266
PL_GC,LONG_A,80,1.0,632,3.1133004926108376,0.5237341772151899,1.0534103070770617,2.8268390888884354,0.4603174603174603,111.54001657073071,8.800799527967937,1786.5623041774911
